,A549_KO1,A549_KO2,A549_KO3,A549_WT1,A549_WT2,A549_WT3
ACCSL,0.0,0.0,0.0,0.030656147367772727,0.029266050784017995,0.0
ACD,4.879632326820946,4.619690374221746,4.773222849028802,4.811573044795274,4.948533152641713,4.819922867498081
ACE,0.2773468288166687,0.16750169965022466,0.19391718801933186,0.3308097841662069,0.40913057205554676,0.38099792229881246
ACE2,0.025260834177482955,0.0,0.0,0.06067440657597497,0.05795020443172968,0.03081452416109758
ACER1,0.21284694365255194,0.16750169965022466,0.1002142718446054,0.2806783690700692,0.21901999637352326,0.22984616208854952
ACER2,2.4835070296363355,2.514356539172878,2.601994119047986,2.742285996644545,2.7654226883970483,2.7158701104408474
ACER3,6.6922867553181264,6.915491582722977,6.861360918630237,6.678852669396096,6.413907655391317,6.693834148072502
ACHE,0.8858522899006624,0.7231080339310422,0.7513439421246173,0.402884680541802,0.2932776768735749,0.35688027291987945
ACIN1,7.855816223261561,7.9074971974028925,7.900584439264184,7.855321488335981,7.83844952879036,7.8077080031604424
ACKR1,0.025260834177482955,0.025152736015146678,0.025713701554296208,0.030656147367772727,0.0,0.0
ACKR2,0.25616566408271896,0.2551521308601868,0.23858100476636343,0.3552370261062547,0.24419963735896105,0.3074006665893327
ACKR3,4.954688029272834,4.903583073362016,4.977254560947208,2.765254774431651,2.730211524224651,2.672560087773401
ACKR4,0.0,0.0,0.0,0.0,0.0,0.0
ACLY,10.406040524721309,10.37204289764425,10.407488055152028,10.067844234327154,10.145832378312091,10.098290868212016
ACMSD,1.4116348002064694,1.6452762309014348,1.4278300257876013,1.573300204237042,1.2215889274963867,1.2906870616478299
ACO1,6.880964766717576,6.816314066176126,6.837739552264809,6.758564215535079,6.831820402562023,6.79434585638233
ACO2,6.026182503912693,5.817182600234376,5.944934861224956,6.282500132818253,6.3858987015180455,6.246683700232811
ACOD1,0.0,0.0,0.0,0.0,0.0,0.03081452416109758
ACOT1,0.0,0.0,0.0,0.0,0.0,0.0
ACOT11,1.9090172196227122,1.7695500778484268,1.90050590748774,2.410556974197166,2.493488593891243,2.4108152339493665
ACOT12,0.0,0.0,0.0,0.0,0.0,0.0
ACOT13,5.432319174611684,5.468669099839981,5.478686785306931,5.863817666090647,5.896974389190519,5.8578383341918725
ACOT2,5.627425052092749,5.454851503571373,5.626750936369221,5.612817167152467,5.764562140795399,5.6718007607609255
ACOT4,1.915786844380861,1.7087508605532982,1.8724380582931721,1.396280720823447,1.5889473288191918,1.2519790725759226
ACOT6,0.0,0.0,0.05097711203864351,0.030656147367772727,0.029266050784017995,0.0
ACOT7,5.979692651390306,5.729997023274035,5.936910735549043,6.181956581319196,6.316000656946831,6.271892632075369
ACOT8,3.666000574317342,3.5035269787810535,3.6552534488881165,3.6672953990365493,3.6738827301130392,3.6717771465921345
ACOT9,6.811425044151703,6.717788919279751,6.7850756076683725,6.688497673513791,6.747384399493762,6.713258357239975
ACOX1,6.202972432684344,6.232348480300289,6.206873329447036,5.997855671788603,6.092482026423133,6.1482410185124206
ACOX2,1.5659221685289575,1.5531716666216893,1.574415473134569,2.866441608904857,2.9061648685558166,2.798774550593385
ACOX3,4.422021759186295,4.237931959525291,4.305563713512292,4.100170239404504,4.160766514967124,4.12520617320954
ACOXL,2.026261043049689,1.7695500778484268,1.7232723962761238,2.0101352507400465,1.8074067230719013,1.5251769179438985
ACOXL-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ACP1,7.4344067782976975,7.46500070310144,7.423260855007992,7.442181005122161,7.378846628367764,7.426663630455888
ACP2,5.120625325273765,4.924621851538868,5.121361457904911,4.915840757858087,5.068804595084091,4.903467697788496
ACP4,0.23466888509568282,0.2970580538416232,0.4809161106793308,0.3792575508011399,0.19339307207012404,0.22984616208854952
ACP5,0.3982912367429722,0.2970580538416232,0.3848386943094906,0.7361930509931691,0.5571259275857382,0.517804526816506
ACP6,0.0,0.0,0.0,0.0,0.0,0.0
ACP7,0.0500869649004506,0.18991857702364054,0.1002142718446054,0.4715295043375447,0.21901999637352326,0.38099792229881246
ACPP,0.07449310068387566,0.025152736015146678,0.05097711203864351,0.06067440657597497,0.14073176500791929,0.09053669387785568
ACR,0.0,0.049874449399681144,0.0,0.0,0.029266050784017995,0.11949555476533494
ACRBP,0.4551622487271016,0.4718878720402746,0.3239629329446976,0.402884680541802,0.43122517292414914,0.517804526816506
ACRV1,0.8438752933191311,0.7684991320848484,0.7513439421246173,0.7174716402938411,0.8141277739649808,0.811968929514752
ACSBG1,0.6134467522809535,0.660275836946402,0.6557742700541224,0.5370559547846373,0.31720448950482427,0.6022950336364983
ACSBG2,1.1949995327059992,1.0878665228928506,1.2538099811183188,1.5417214448760306,1.579085914956118,1.3529782702711108
ACSF2,4.80957248587867,4.62278328125765,4.72792734836697,3.5636711131919405,3.5805876169366515,3.5652981067812797
ACSF3,4.7922026713555015,4.623812778534248,4.784563307446338,4.807152892189311,4.964718800795049,4.872968287766613
ACSL1,5.597737993330671,5.556473708567649,5.628325296574013,5.569106744658821,5.5345173626774455,5.603619022863874
ACSL3,8.14852720610983,8.301085742629313,8.212934779696269,8.258955773385038,8.050790703216107,8.248839438186778
ACSL4,7.258014723144396,7.543669273652767,7.306669810075664,6.394281252893553,6.217334050698922,6.402442310318008
ACSL5,0.5452323103929728,0.5776803497577007,0.5356340612423941,0.3308097841662069,0.40913057205554676,0.35688027291987945
ACSL6,0.49186777292690453,0.5945820749921609,0.4432494140746405,0.1471542436118423,0.029266050784017995,0.09053669387785568
ACSM1,0.07449310068387566,0.12159512776707081,0.1002142718446054,0.11889972564240299,0.0,0.0
ACSM2A,0.0500869649004506,0.0,0.05097711203864351,0.06067440657597497,0.029266050784017995,0.03081452416109758
ACSM2B,0.0,0.0,0.0,0.09008078356375167,0.0,0.0
ACSM3,1.8885156401780459,1.7394707267054395,1.9749902187519255,2.900036916934529,3.0840445608971256,2.8341451148395573
ACSM4,0.4551622487271016,0.3967880690432504,0.36483083349944895,0.3552370261062547,0.14073176500791929,0.22984616208854952
ACSM5,0.0,0.049874449399681144,0.124216712644909,0.0,0.029266050784017995,0.09053669387785568
ACSM6,0.21284694365255194,0.14473099945794748,0.17105582133483666,0.2806783690700692,0.08607515027519837,0.0
ACSS1,4.117408655018254,3.993829847627347,4.063268690974237,4.983022027807448,5.0723237996563935,4.914869835223166
ACSS2,4.836579695101918,4.647290693318461,4.817139415646604,5.1563652042155335,5.176550253639095,5.192061940520383
ACSS3,0.2982215130128049,0.16750169965022466,0.28190351344695475,0.09008078356375167,0.08607515027519837,0.14788455158113867
ACTA1,2.1915817346522903,2.3449082176378298,1.7389024072823738,1.8814979497606346,1.411382586586836,1.2388421294160188
ACTA2,3.233873456164181,3.325148181331519,3.361671893761128,2.6999975610136,2.6803486668815206,2.6127135646541415
ACTA2-AS1,0.3982912367429722,0.2970580538416232,0.19391718801933186,0.228742059635171,0.21901999637352326,0.060984621216374005
ACTB,11.283978183627424,11.250160312797872,11.301250592685983,11.170462605138402,11.171236466827661,11.181168829722612
ACTBL2,0.12210059900644794,0.31756321667778814,0.1002142718446054,0.030656147367772727,0.0,0.0
ACTC1,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,11.383586338192957,11.331699780241937,11.402325086727242,11.256970233788339,11.272948418266838,11.28847457467369
ACTG1P17,0.5276625467491916,0.6112880807548812,0.6557742700541224,1.1108550401004114,0.6161823305372979,1.100441528997584
ACTG1P20,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P4,0.0,0.0,0.0,0.0,0.0,0.0
ACTG2,0.8995775242263904,0.8268810438021454,0.7358488652375541,0.4261310935823375,0.45298649682965153,0.4958854607450943
ACTL10,0.0,0.0,0.0,0.0,0.0,0.0
ACTL6A,6.441257795198627,6.461241653035528,6.427879875124988,6.480431227392819,6.470680574811469,6.436643754254167
ACTL6B,0.0,0.09808218098210783,0.147826345774065,0.11889972564240299,0.05795020443172968,0.11949555476533494
ACTL7A,0.0,0.025152736015146678,0.0,0.0,0.029266050784017995,0.0
ACTL7B,0.025260834177482955,0.049874449399681144,0.0,0.0,0.0,0.0
ACTL8,1.2388493596551486,1.1115451909275436,0.9657715019912527,1.1532643926501427,1.0321957280080036,0.8642332972682316
ACTL9,0.0,0.0,0.0,0.0,0.0,0.0
ACTN1,9.674581262891433,9.627486470946927,9.67423117849142,9.147845700308293,9.236645394831049,9.167800605479588
ACTN1-AS1,0.5797426637175798,0.6920339665762265,0.8409741290600062,0.6985040900173807,0.5163677076388208,0.7760435931945867
ACTN2,0.3390860424437639,0.525753610803655,0.4045728695094502,0.20205551977991304,0.21901999637352326,0.17572568020479276
ACTN3,0.12210059900644794,0.21199245930678168,0.147826345774065,0.11889972564240299,0.11366227593071147,0.11949555476533494
ACTN4,10.670527827373013,10.582361566192533,10.649205369969515,10.544849548657377,10.61065488680772,10.566187948299179
ACTR10,6.126614278304571,6.165697990142331,6.131533914213622,5.8558147140248,5.828389846193689,5.871202555562677
ACTR1A,7.43823214765953,7.319776987201365,7.434403031614403,7.4190127969676665,7.565064934813619,7.43460709143505
ACTR1B,5.9424688603288045,5.653928234157599,5.859933845725078,5.550716185995054,5.628352240558054,5.57580960969079
ACTR2,9.007622681216818,9.225243356856197,9.020903852683855,8.905511796742852,8.711555970760633,8.879873420133373
ACTR3,8.633193989253433,8.78854849463211,8.642011724018351,8.207580170406496,8.046994957015848,8.208765807247808
ACTR3B,3.9788202049141166,4.065291234306019,4.060161467535955,4.022224164665707,3.8543738840368986,3.9017187894158396
ACTR3BP2,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3BP5,0.0,0.025152736015146678,0.0,0.0,0.0,0.0
ACTR3C,2.087501690741065,1.9312998138117574,2.0952276604988618,1.9632300489173518,1.9288509226022328,1.920273112795068
ACTR5,4.530751788657212,4.530281975308073,4.523148510617478,4.664167536884132,4.784436561003393,4.704015571326153
ACTR6,0.5098761702156915,0.377385978844844,0.28190351344695475,0.49370399042194446,0.43122517292414914,0.35688027291987945
ACTR8,5.168176436743819,5.193650795968125,5.135453955512791,4.754175560323823,4.738660471325851,4.805515971839742
ACTRT1,0.0,0.0,0.0,0.0,0.0,0.0
ACTRT2,0.0,0.0,0.0,0.0,0.0,0.0
ACTRT3,2.3796077612044235,2.2306203713592327,2.4248976038564094,1.8814979497606346,1.8894945718857081,2.0537910026567348
ACVR1,5.50650819745541,5.576285678205537,5.579245812443139,5.447992924448255,5.427984699664789,5.4482185405856285
ACVR1B,5.211461650470005,5.099841379763441,5.154518029828263,5.544754798324221,5.593875396788371,5.558069881973188
ACVR1C,0.7100774682489738,0.660275836946402,0.5176243546686833,0.4715295043375447,0.5368907476532048,0.47362823088486355
ACVR2A,4.069643479415558,4.185905681530015,4.113594642941074,3.6721647481972197,3.5148610579065864,3.7222076550087038
ACVR2B,4.007623429853588,4.114460553569813,4.193756277296957,3.937804673519958,3.9241987894140924,3.859427858562475
ACVR2B-AS1,1.1149013037944238,1.1348414929257322,1.2207968295526117,1.2345169257971484,1.33140120976287,0.9792886996731703
ACVRL1,0.025260834177482955,0.025152736015146678,0.05097711203864351,0.228742059635171,0.19339307207012404,0.2820095920657412
ACY1,0.0,0.0,0.0,0.0,0.0,0.0
ACY3,1.1838256161842744,1.0997544355261692,1.231885363266218,0.6985040900173807,0.7095357713716243,0.7204204086961897
ACYP1,3.9109833901253026,4.028448932633751,4.023938942751407,4.340883047408126,4.180466853869613,4.312415112118962
ACYP2,3.871483890343786,3.821485775732776,3.953677798947379,3.708170247512523,3.522599506828655,3.544094111799971
ADA,6.263600024545264,6.017297799685316,6.163012617702478,5.862753167335319,5.971426454608113,5.838917971771082
ADA2,0.4174984157962257,0.2970580538416232,0.19391718801933186,0.402884680541802,0.49554849917180305,0.2561636229506376
ADAD1,0.3187984595474375,0.23373368468221792,0.05097711203864351,0.11889972564240299,0.14073176500791929,0.11949555476533494
ADAD2,0.0,0.0,0.0,0.0,0.0,0.0
ADAL,3.8272863594277577,3.879527885940921,3.968669438208765,3.9776847742997625,3.9085341420980653,3.824679211909748
ADAM10,8.336611780467464,8.56084688762515,8.394359474665682,8.362655577188294,8.248738692239263,8.382891858164202
ADAM11,2.9471411335150526,2.8913039155375073,2.8086685765254056,3.4435050039625934,3.5148610579065864,3.484123141259099
ADAM12,4.639035490157787,4.686248135329007,4.5860711457925625,2.6711005364071063,2.5348890741914256,2.637951993780031
ADAM15,0.0,0.0,0.0,0.0,0.0,0.0
ADAM17,7.150018413607469,7.190601052890068,7.189807283656706,7.244476426534102,7.097931431003692,7.209851863174423
ADAM18,0.12210059900644794,0.23373368468221792,0.147826345774065,0.1471542436118423,0.11366227593071147,0.11949555476533494
ADAM19,7.556525349448899,7.5466579482434,7.654723942189699,4.818177984714877,4.940853084487304,4.901384865196986
ADAM1A,1.8746842549127511,1.9511211012975926,1.879506379903993,1.9229427116367848,1.755814236264272,1.8953727482820035
ADAM2,0.09849321593473065,0.025152736015146678,0.07580573115563385,0.030656147367772727,0.029266050784017995,0.03081452416109758
ADAM20,0.09849321593473065,0.14473099945794748,0.17105582133483666,0.17486602214686636,0.05795020443172968,0.060984621216374005
ADAM20P1,0.6134467522809535,0.6112880807548812,0.5883523047740526,0.3308097841662069,0.3638995787239471,0.4047190151714516
ADAM21,0.025260834177482955,0.025152736015146678,0.025713701554296208,0.0,0.14073176500791929,0.03081452416109758
ADAM21P1,0.0,0.049874449399681144,0.0,0.0,0.0,0.0
ADAM22,2.7716763633934796,2.870637481920909,2.823404835024369,2.6952214063019824,2.628700547735412,2.7579177613354733
ADAM23,5.1773605980898525,5.241384540749868,5.32082821604949,5.018823654104956,5.055530589784918,5.023235637881753
ADAM28,0.0,0.0,0.0,0.0,0.0,0.0
ADAM29,0.0,0.0,0.0,0.030656147367772727,0.0,0.03081452416109758
ADAM30,0.0,0.0,0.0,0.0,0.0,0.0
ADAM32,1.6413794885106856,1.754588792975633,1.4084135607142436,1.9632300489173518,1.5184585142483886,1.8179842735753708
ADAM33,0.025260834177482955,0.0,0.0,0.0,0.05795020443172968,0.03081452416109758
ADAM3A,0.025260834177482955,0.0,0.0,0.11889972564240299,0.029266050784017995,0.0
ADAM3B,0.0,0.0,0.0,0.0,0.0,0.0
ADAM5,0.025260834177482955,0.07417966381329916,0.0,0.030656147367772727,0.0,0.03081452416109758
ADAM6,0.0,0.0,0.0,0.0,0.0,0.0
ADAM7,0.0,0.0,0.0,0.0,0.0,0.0
ADAM8,2.3893684864484115,2.3696668706294464,2.5977144877372513,2.737648031180548,2.7654226883970483,2.877172671872438
ADAM9,8.533285163419597,8.774537359075849,8.566282635474447,8.752995752353662,8.713740559701398,8.740969718716817
ADAMDEC1,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS1,0.0,0.07417966381329916,0.07580573115563385,0.17486602214686636,0.16730268581980337,0.17572568020479276
ADAMTS10,5.727489418827285,5.720885312066986,5.900890880001096,5.4337267949484485,5.326279148542289,5.419397119474942
ADAMTS12,4.648210938017298,4.758332593380293,4.730861430403622,3.9776847742997625,4.070387141142358,4.057609187346304
ADAMTS13,1.96882981376797,1.6931420947694278,1.9881291559222596,2.183847925284869,1.959580814657757,2.1269209767601005
ADAMTS14,0.7255715759407187,0.3967880690432504,0.5356340612423941,0.5582530144478757,0.7095357713716243,0.38099792229881246
ADAMTS15,4.123269623549718,3.918643431525235,4.19233784801385,3.617676047464784,3.7194838915078887,3.7032033102342896
ADAMTS16,3.8469002850678358,3.8915452805143635,3.881580182700377,2.489919952811524,2.477651903695707,2.416660361508148
ADAMTS17,0.5966931296789979,0.6278028480113589,0.3239629329446976,0.659804070813201,0.34074094584959974,0.35688027291987945
ADAMTS18,0.5098761702156915,0.4718878720402746,0.5356340612423941,0.402884680541802,0.5571259275857382,0.4510222392463208
ADAMTS19,0.21284694365255194,0.14473099945794748,0.147826345774065,0.20205551977991304,0.14073176500791929,0.09053669387785568
ADAMTS19-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS2,0.1681871533714397,0.16750169965022466,0.19391718801933186,0.228742059635171,0.2932776768735749,0.22984616208854952
ADAMTS20,0.5797426637175798,0.3967880690432504,0.4809161106793308,0.49370399042194446,0.21901999637352326,0.33235258244931704
ADAMTS3,0.3982912367429722,0.4718878720402746,0.4432494140746405,0.4490088649952437,0.2932776768735749,0.22984616208854952
ADAMTS4,0.0,0.0,0.05097711203864351,0.030656147367772727,0.0,0.03081452416109758
ADAMTS5,0.0500869649004506,0.025152736015146678,0.0,0.0,0.05795020443172968,0.060984621216374005
ADAMTS6,2.7604378369992038,2.9184065581655294,2.8086685765254056,1.2862494341486157,0.9116469757891786,0.7760435931945867
ADAMTS7,3.9058921991616975,3.853434216124854,4.019146502447751,3.0756869362056034,3.158777543890317,3.0068236853591026
ADAMTS7P1,0.25616566408271896,0.21199245930678168,0.21642193063802784,0.06067440657597497,0.029266050784017995,0.11949555476533494
ADAMTS8,0.6134467522809535,0.31756321667778814,0.6055054823986884,0.7361930509931691,0.6161823305372979,0.7577397850725375
ADAMTS9,1.4116348002064694,1.7164923691226022,1.6995052180113428,4.224712817764029,4.255136000488604,4.243382723420015
ADAMTS9-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS9-AS2,0.6944151503736232,0.6278028480113589,0.6883393510105924,0.5997350839607531,0.7452489524150381,0.6226665366704611
ADAMTSL1,1.2388493596551486,1.1348414929257322,0.978994280024023,1.1251304580299313,0.6913420918026425,1.0259213323095175
ADAMTSL2,0.025260834177482955,0.07417966381329916,0.025713701554296208,0.11889972564240299,0.05795020443172968,0.0
ADAMTSL3,0.4736317419388978,0.5080208932738279,0.4045728695094502,0.5155428034559727,0.40913057205554676,0.2820095920657412
ADAMTSL4,1.9425520914483503,1.6694076659650767,2.0707338853068973,2.0703936479643743,2.0551596698843775,1.984646558047226
ADAMTSL4-AS1,2.2137252378404684,2.788554604374881,2.8049608721338566,2.0629975592538807,1.9365949778952047,2.008064854862373
ADAMTSL5,2.427764119846912,2.3647490148310264,2.4817398556448973,2.827687516106128,2.7212727967185213,2.889834620286659
ADAP1,2.0010178699961245,1.5269970513072706,1.8935399725165736,2.183847925284869,2.344281374006207,2.1125885340665618
ADAP2,2.7068017810070675,2.4084176241280413,2.509342615314336,2.9165456847643125,3.052320015585857,3.0029435977778403
ADAR,5.73229102284377,5.7857923065962344,5.771035448815962,8.724492041413399,8.781485820290763,8.72508586086766
ADARB1,3.046100999609699,3.1589711401241254,3.015313195311547,3.2904136602964944,3.2329771458813945,3.2123337207254954
ADARB2,1.3529859048686033,1.2881625580623206,1.1640385597127516,0.6792838416037417,0.5571259275857382,0.5606682083771544
ADARB2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADAT1,6.052145499476041,6.066209243487895,6.103509434571392,6.104370394072817,6.034126167374884,6.0505961585387205
ADAT2,3.5748457108032197,3.945241967629364,3.762373445830157,3.7548210280981746,3.499258511244898,3.6093477120464947
ADAT3,0.0,0.0,0.0,0.0,0.0,0.0
ADCK1,3.7517366189107406,3.5776552070100958,3.758544673533197,3.708170247512523,3.6410820138667312,3.5783940706961137
ADCK2,4.725378089751785,4.460543585696202,4.639093687504015,4.936224445999547,5.075834440624117,4.9086616614832135
ADCK5,3.276574591913563,3.003130736579886,3.22406931943677,3.312412985002566,3.270226271509559,3.2876240493849047
ADCY1,4.29016725076206,4.371412977145078,4.335428662555456,4.66782900835105,4.772587263812503,4.723009289458292
ADCY10,1.0175603678645322,1.0758798385404325,0.9920969667587513,1.1392660040861726,1.3196045456879075,1.2255844632925994
ADCY10P1,0.6944151503736232,0.8268810438021454,0.8264171449194669,0.790942325978896,0.4744244489069753,0.8296015995840432
ADCY2,0.23466888509568282,0.2551521308601868,0.21642193063802784,0.17486602214686636,0.2932776768735749,0.11949555476533494
ADCY3,6.900080379281648,6.810448397564144,6.873581369449759,6.8174400215530655,6.943883760082141,6.879606384066997
ADCY4,0.0500869649004506,0.0,0.025713701554296208,0.030656147367772727,0.05795020443172968,0.0
ADCY5,1.681655336405809,1.6207342818511208,1.5121084808000556,1.052297443415547,0.9272780429282717,1.1292042155054691
ADCY6,5.614479556714899,5.474387600260677,5.639297973722236,5.799628373979517,5.834101857204769,5.794716337486329
ADCY7,5.712016005280795,5.650901450695228,5.747565630931608,5.665045723021372,5.696639665505757,5.623340267855173
ADCY8,0.8006402276146531,0.6920339665762265,0.6883393510105924,1.3238667048918906,1.0888918175444087,1.2255844632925994
ADCY9,5.017402335059214,5.027003091376066,5.036951650151686,5.919652804501628,5.997112009980962,5.918828860473182
ADCYAP1,0.0,0.0,0.0,0.0,0.0,0.0
ADCYAP1R1,0.0500869649004506,0.049874449399681144,0.025713701554296208,0.0,0.05795020443172968,0.03081452416109758
ADD1,7.453723753507943,7.456502679523902,7.4556937276789315,7.1060441690798655,7.237889307401076,7.161720635077429
ADD2,6.743604224930631,6.808412404629927,6.729682964124891,6.8302942991755495,6.943163168872867,6.805805148358309
ADD3,5.086531724222654,5.27388264870153,5.131018546873374,5.001517593678715,4.9713310571850355,5.00103722562564
ADD3-AS1,0.1681871533714397,0.07417966381329916,0.05097711203864351,0.11889972564240299,0.08607515027519837,0.14788455158113867
ADGB,3.7422465858441027,3.4230189398435833,3.1115062420363384,3.4147400272976913,2.902215496451661,2.8032435865374614
ADGRA1,0.0,0.0,0.0,0.06067440657597497,0.029266050784017995,0.09053669387785568
ADGRA1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADGRA2,4.0389667016381585,3.8932539085918303,4.0030557393386825,2.7142318807279446,2.9527328024869677,2.860115330562471
ADGRA3,6.11820121390101,6.245785061342598,6.19417349064703,6.156555320985796,6.226444260882178,6.147801817930838
ADGRB1,1.4587509687389597,1.2672321568106104,1.5029836812875472,1.2734891751670858,1.1699652912808347,1.5782932934505352
ADGRB2,4.576327616379592,4.42318590401228,4.557709536479513,4.119907382447685,4.284257649217892,4.210113382787516
ADGRB3,0.8006402276146531,0.707654661298589,0.46220568680817187,0.7546746286104135,0.43122517292414914,0.33235258244931704
ADGRD1,1.1149013037944238,1.0269116446863074,1.1288798815625143,1.0067647390149732,1.2836245148486352,0.9310982537066381
ADGRD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ADGRE1,3.493466683602359,3.357690114667283,3.5125116025709975,3.542554095003733,3.7527630962119907,3.575784370866303
ADGRE2,2.2886557546345685,2.0707018348452233,2.217411368473193,2.7788625392595545,2.9061648685558166,2.581832832470009
ADGRE3,9.073195370216089,9.219721618536937,9.165804485124648,8.719208395858516,8.587773008681081,8.69631696930637
ADGRE4P,0.0,0.025152736015146678,0.05097711203864351,0.06067440657597497,0.08607515027519837,0.03081452416109758
ADGRE5,5.792380447640599,5.618730827733643,5.690935890250838,6.449921444931761,6.561750954678647,6.432322493973052
ADGRF1,0.0,0.0,0.0,0.030656147367772727,0.0,0.03081452416109758
ADGRF2,0.5966931296789979,0.6920339665762265,0.5709927248961442,0.17486602214686636,0.14073176500791929,0.11949555476533494
ADGRF3,0.4174984157962257,0.45347623207138177,0.4045728695094502,0.7361930509931691,1.0029896524468964,0.7204204086961897
ADGRF4,5.474769607073813,5.460048623071561,5.467589559705802,3.2551509090747106,3.341957816049774,3.2780235507952225
ADGRF5,0.0,0.049874449399681144,0.025713701554296208,0.09008078356375167,0.05795020443172968,0.03081452416109758
ADGRG1,7.663212214800298,7.439354972060352,7.596262606282671,6.153946910542813,6.362734101770749,6.246683700232811
ADGRG2,3.937837074989699,4.008092752157498,3.933443494167124,5.565839862999164,5.52620134801834,5.517169493806452
ADGRG3,0.0500869649004506,0.12159512776707081,0.1002142718446054,0.30596181427924585,0.268947341017015,0.22984616208854952
ADGRG4,0.1906898515976334,0.049874449399681144,0.1002142718446054,0.030656147367772727,0.08607515027519837,0.060984621216374005
ADGRG5,0.21284694365255194,0.2970580538416232,0.2604048687705511,0.17486602214686636,0.14073176500791929,0.14788455158113867
ADGRG6,8.446611447823463,8.650521908854078,8.502757609033925,8.008039395019205,7.861260835026432,8.015162734478245
ADGRG7,0.8151963563580231,1.0269116446863074,0.6883393510105924,0.4715295043375447,0.268947341017015,0.47362823088486355
ADGRL1,1.477174867722949,1.426743527445344,1.5211759300560703,1.91474846005609,1.790413406660545,1.717388471724453
ADGRL2,1.2170910383275615,0.9762227903613674,0.8409741290600062,4.6518950803773675,4.59925071945921,4.6178457241693565
ADGRL3,1.7589831429078984,1.500338764901051,1.5211759300560703,1.487503809688147,1.2957178354977024,1.2122038348246191
ADGRL3-AS1,1.846617200790259,1.820725513149914,1.6003161636206888,1.8474629831150555,1.208855161892812,1.2778994465803382
ADGRL4,0.025260834177482955,0.0,0.025713701554296208,0.030656147367772727,0.029266050784017995,0.03081452416109758
ADGRV1,1.0175603678645322,1.0017898241501524,1.1288798815625143,1.2212886615514988,0.9881618609438418,1.0411364933100555
ADH1A,0.0,0.0,0.0,0.0,0.0,0.0
ADH1B,0.0500869649004506,0.0,0.025713701554296208,0.0,0.0,0.0
ADH1C,0.3590922873331755,0.2551521308601868,0.28190351344695475,0.030656147367772727,0.14073176500791929,0.09053669387785568
ADH4,0.0,0.0,0.0,0.0,0.0,0.0
ADH5,7.18301149548583,7.185206401189237,7.193534213391322,6.938326153646026,6.948199765382462,6.9483028891465395
ADH6,0.0,0.0,0.0,0.0,0.0,0.0
ADH7,0.09849321593473065,0.12159512776707081,0.124216712644909,0.06067440657597497,0.029266050784017995,0.11949555476533494
ADHFE1,1.2170910383275615,1.0269116446863074,1.2428893203081912,1.1251304580299313,1.0608222654280268,1.010543995071498
ADI1,6.7483525814589065,6.707871553262723,6.716914815309633,6.59959899520333,6.622723752129708,6.618492088050231
ADIG,0.025260834177482955,0.0,0.0,0.030656147367772727,0.0,0.03081452416109758
ADIPOQ,0.025260834177482955,0.0,0.0,0.0,0.0,0.03081452416109758
ADIPOQ-AS1,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
ADIPOR1,6.772795214294491,6.730269766375189,6.743792307621948,6.986279105095969,7.055887788038244,7.0249199904408215
ADIPOR2,7.53470231627223,7.531789395290748,7.51320573492432,7.498095836075669,7.577500969253911,7.544626901569242
ADIRF,1.3328942080146515,1.426743527445344,1.574415473134569,1.5310396968978555,1.6084702111103422,1.546658705656512
ADK,5.321340426916166,5.268626585370102,5.153789435535915,5.266716613347721,5.282893248020297,5.266772888990504
ADM,5.198334300671341,5.132758358228187,5.132498532068167,6.353182036073867,6.379165895769982,6.319467198611673
ADM2,1.1497750255827328,1.0393103933108438,1.1406948995800559,1.194462601109857,1.4871618286121315,1.3891015801161268
ADM5,2.465164333279699,2.324790748667617,2.5408922217311516,2.8233165350211706,2.862115503163999,2.8643986099792147
ADNP,7.380676250391123,7.5240905006033945,7.458646559205655,7.348519926680309,7.293223303217793,7.342809206573045
ADNP-AS1,0.8858522899006624,0.7833175895399695,0.8696547263050816,0.7546746286104135,0.8141277739649808,0.6821099679862962
ADNP2,5.9841278540276415,6.063556086343359,6.0371067028393135,5.823898519809317,5.8210871519960365,5.830185322223194
ADO,5.812471389101588,5.851424414641417,5.808551480515297,5.332785539534162,5.135085821394599,5.351600743242478
ADORA1,0.6785809298783986,0.5432710125586961,0.7358488652375541,0.9912621277601664,1.1699652912808347,1.1148945504658145
ADORA2A,0.0,0.0,0.0,0.0,0.0,0.0
ADORA2A-AS1,0.09849321593473065,0.07417966381329916,0.19391718801933186,0.06067440657597497,0.05795020443172968,0.060984621216374005
ADORA2B,2.324710406846011,2.3449082176378298,2.4535986600658615,4.022224164665707,4.113725113613282,4.0463427759985695
ADORA3,0.0,0.0,0.0,0.0,0.0,0.0
ADPGK,7.017237062644569,7.033297429331261,7.082681658982351,7.041418560848817,7.081217048309402,7.03255291091521
