,meanTumor,meanControl,log2FC,pvalue
EDA,2.9206638386706265,2.6338483708224953,0.28681546784813117,0.3595477243994989
EDA2R,5.402406735947795,5.262131958812483,0.14027477713531233,0.005667384705043127
EDAR,0.6038442003381703,0.6938532807924915,-0.09000908045432121,0.46517162077731466
EDARADD,3.9979426068464585,4.556486281612793,-0.5585436747663346,0.05247085219727982
EDC3,5.265566322329289,5.329972540590306,-0.06440621826101633,0.5368020355998981
EDC4,6.264728018034095,6.49917122463185,-0.23444320659775464,0.17301639008635294
EDDM13,0.0,0.0,0.0,1.0
EDDM3A,0.0,0.0,0.0,1.0
EDDM3B,0.0,0.0,0.0,1.0
EDEM1,6.586225280591851,6.877280766399576,-0.2910554858077248,0.054911724930877696
EDEM2,0.0,0.0,0.0,1.0
EDEM3,6.195173424785565,5.684216330837727,0.5109570939478383,0.08791538281205347
EDF1,7.301554132891374,7.411139772794154,-0.10958563990278058,0.42348059145548245
EDIL3,0.4635539870051398,0.37023842267727985,0.09331556432785992,0.4560563461172171
EDN1,6.063470023535043,6.830344575875735,-0.7668745523406919,0.007430028633364284
EDN2,1.322102067784114,0.9592700853442191,0.3628319824398949,0.08507064310439998
EDN3,0.06167150757979539,0.29987856259161094,-0.23820705501181555,0.03795005922606729
EDNRA,2.301448793422341,1.6747085977025584,0.6267401957197825,0.020907870497518098
EDNRB,0.03724655034193783,0.044303175899751204,-0.007056625557813376,0.8751946384520417
EDNRB-AS1,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
EDRF1,5.281887670093511,4.723644802427801,0.5582428676657099,0.026067377830404036
EDRF1-AS1,0.0,0.0,0.0,1.0
EEA1,6.417142432611525,5.533975183531456,0.8831672490800697,0.06511584035602812
EED,5.6230178901784384,5.529788532248432,0.09322935793000653,0.4006012598817996
EEF1A1,12.013383151904215,12.031734421553749,-0.01835126964953382,0.8439386162891702
EEF1A2,6.8073058298933775,6.7574788510956925,0.04982697879768505,0.7429126970628196
EEF1AKMT1,2.5727778328350186,2.647262815066099,-0.07448498223108047,0.4327159360967119
EEF1AKMT2,4.571438056591612,4.608073510592145,-0.0366354540005327,0.7595496156545987
EEF1AKMT3,4.067411717212215,3.6965786112249917,0.3708331059872232,0.03312784743443668
EEF1AKMT4,0.0,0.0,0.0,1.0
EEF1AKMT4-ECE2,0.2551069861597933,0.19802237272748718,0.05708461343230614,0.3936691415438913
EEF1B2,8.335171442413436,8.246812681675081,0.08835876073835536,0.18794241132928713
EEF1D,8.33705083345708,8.436229004333557,-0.09917817087647585,0.4384306043756223
EEF1DP3,0.2768020354210803,0.17139364239391616,0.10540839302716412,0.07521639448060484
EEF1E1,0.0,0.0,0.0,1.0
EEF1E1-BLOC1S5,0.06182297597493866,0.015328073683886364,0.0464949022910523,0.36261022342101046
EEF1G,9.766746298897946,9.751261110963815,0.015485187934130451,0.8183551587641398
EEF2,0.0,0.0,0.0,1.0
EEF2K,6.05055794774497,6.254143227265367,-0.2035852795203974,0.006249845442394579
EEF2KMT,3.851502131483781,3.928410399854969,-0.07690826837118792,0.7247485975371186
EEFSEC,4.277513100273395,4.204488108069192,0.07302499220420255,0.4420146743944324
EEPD1,6.125112071113616,5.399829381561057,0.725282689552559,0.025730713238013656
EFCAB1,0.2642354344029648,0.0,0.2642354344029648,0.06949126355452623
EFCAB10,3.0949172959703573,2.824590898439283,0.2703263975310741,0.057457079939298196
EFCAB11,3.985502827348908,3.94586805969539,0.03963476765351803,0.2704513271883132
EFCAB12,1.4226083534893705,1.3683310223420078,0.05427733114736277,0.6804427333957065
EFCAB13,4.604116277127831,4.164053171436906,0.44006310569092566,0.1473221756557022
EFCAB14,4.825518987029255,4.976226871971706,-0.15070788494245058,0.13423601406330252
EFCAB14-AS1,0.03708983190664958,0.0,0.03708983190664958,0.42264973081037427
EFCAB2,3.7613412046920605,3.232824661876978,0.5285165428150824,0.04287638194801707
EFCAB3,0.4088714023324235,0.7855208558585405,-0.376649453526117,0.13404267695696023
EFCAB5,1.9196423308337356,1.581697200134153,0.33794513069958265,0.027483472717880056
EFCAB6,5.9324242446562305,5.3734751809015595,0.558949063754671,0.13902269964624916
EFCAB6-AS1,0.037567641788582046,0.07401549399774067,-0.036447852209158624,0.2134967889482425
EFCAB7,3.5991632938075497,3.378981952869198,0.22018134093835195,0.2578155336978598
EFCAB8,0.12184786338675938,0.15785889785531226,-0.03601103446855289,0.5007898227875212
EFCAB9,0.14420589647918558,0.11540627428583547,0.02879962219335011,0.6369131955332066
EFCC1,0.18953079053339356,0.2750807258191035,-0.08554993528570992,0.2535110411076071
EFEMP1,6.229750256330983,2.761935013002649,3.4678152433283342,0.00010949476955253402
EFEMP2,0.5866395317386681,0.5880858892260109,-0.0014463574873427865,0.9877981414105061
EFHB,1.5110370623995588,1.762061490342104,-0.2510244279425451,0.035337275372032836
EFHC1,4.539686045291956,4.408334881762709,0.13135116352924658,0.3297931622517275
EFHC2,2.795261562131201,2.660001527945109,0.13526003418609234,0.7837832228935471
EFHD1,1.7247264652388066,2.09749731819576,-0.37277085295695356,0.10554825464967407
EFHD2,7.6421005948748455,7.896439155439064,-0.2543385605642188,0.07755581247244187
EFL1,6.549402127236609,6.425307521665922,0.1240946055706873,0.08227600381691337
EFL1P1,2.1464658876812996,1.9847924735577838,0.16167341412351588,0.4278061666776318
EFNA1,4.204688749523423,3.257022985091917,0.9476657644315059,0.0175976533600558
EFNA2,1.7446510848946344,1.113640342955162,0.6310107419394724,0.10124523257789138
EFNA3,1.8149896381716082,2.2432202966712795,-0.42823065849967135,0.1516140224440607
EFNA4,2.505454371966354,2.362751855047765,0.14270251691858915,0.43577526834733904
EFNA5,5.8510856102575115,6.484998047558085,-0.6339124373005731,0.00350589286327659
EFNB1,3.79168490501028,3.9254819819141464,-0.13379707690386633,0.4428706261528482
EFNB2,3.204270404992225,2.055173402701554,1.149097002290671,0.004518926276744264
EFNB3,1.4077165892830046,1.0632222402128835,0.3444943490701211,0.10222769327983879
EFR3A,7.386116765432636,7.168704592218483,0.21741217321415274,0.2698402288106284
EFR3B,6.539601604775494,5.782554539542929,0.7570470652325652,0.003690828382639887
EFS,0.0,0.030337203287987485,-0.030337203287987485,0.42264973081037427
EFTUD2,8.409584844991398,8.504951716668591,-0.09536687167719293,0.3177296317483098
EGF,1.8437104882301727,0.5114476645942122,1.3322628236359604,0.015771294141463662
EGFEM1P,0.7155350617402909,0.7044631160510619,0.01107194568922898,0.8933384372716742
EGFL6,0.32797045576604245,0.17120216778294123,0.15676828798310122,0.13659991197016058
EGFL7,4.472624737932136,4.9862148442751755,-0.513590106343039,0.09706822606462792
EGFL8,0.0,0.0,0.0,1.0
EGFLAM,0.22329031416738493,0.15614639885626352,0.0671439153111214,0.22474376922338224
EGFLAM-AS2,0.0,0.0,0.0,1.0
EGFLAM-AS4,0.0,0.0,0.0,1.0
EGFR,8.032683131596695,8.097578677563671,-0.06489554596697644,0.3503654170643986
EGFR-AS1,0.0,0.0,0.0,1.0
EGLN1,7.323423747427316,7.201906355557904,0.12151739186941146,0.4391804966448557
EGLN2,0.0,0.0,0.0,1.0
EGLN3,3.287790635026031,4.10582435957294,-0.8180337245469085,0.0016414927407056572
EGOT,0.0,0.0,0.0,1.0
EGR1,6.659835938472065,5.827415760962893,0.8324201775091717,0.22132906772624134
EGR2,1.1746621443358987,0.24766659832674398,0.9269955460091547,0.07311298515017069
EGR3,0.22343751697185052,0.044303175899751204,0.1791343410720993,0.41120855133439027
EGR4,0.13299745779247765,0.02996109907589536,0.10303635871658229,0.09626070103604761
EHBP1,7.330029203462038,7.748600940323957,-0.41857173686191906,0.045034955116658115
EHBP1L1,6.344651722871537,6.68349080235504,-0.33883907948350345,0.028369171206382365
EHD1,6.818394672494287,7.1724051549771275,-0.35401048248284006,0.07196718934928684
EHD2,7.750934500504314,8.322846664336074,-0.5719121638317599,0.013859968059340767
EHD3,5.1537544453789055,5.171916117185795,-0.018161671806889323,0.840535317532185
EHD4,5.348544605153028,5.522069452066223,-0.17352484691319514,0.18458988435975207
EHD4-AS1,0.0,0.0,0.0,1.0
EHF,3.3517214243976925,3.3216382000720626,0.03008322432562993,0.16020888685860832
EHHADH,3.634567614762349,3.4793710837628087,0.15519653099954045,0.02388796001759002
EHHADH-AS1,0.07362666751079731,0.044970228679996484,0.02865643883080083,0.6304740742359902
EHMT1,6.722532688698669,6.714424322168695,0.008108366529974376,0.8769267170516832
EHMT2,8.777507195240988,8.902325756172797,-0.12481856093180888,0.4246026586182887
EI24,0.6507474791453263,0.8280559574160203,-0.17730847827069407,0.4282335744894781
EID1,0.0,0.0,0.0,1.0
EID2,5.202860254857786,4.976447168398731,0.226413086459055,0.014770888666884936
EID2B,2.8346028158873655,2.862519768333615,-0.0279169524462497,0.39914745056153256
EID3,0.0,0.0,0.0,1.0
EIF1,8.712332349054844,8.94694207370586,-0.23460972465101548,0.012802070172629599
EIF1AD,5.390944518556321,5.3627530302789035,0.028191488277417243,0.4693836284431121
EIF1AX,7.8835262606408065,7.550552968380556,0.33297329226025063,0.24042917269945613
EIF1AX-AS1,0.0,0.0,0.0,1.0
EIF1AY,0.09828769845841924,3.0765403602092727,-2.9782526617508536,0.0004097914321006773
EIF1B,4.871275274987411,4.964702505470308,-0.09342723048289692,0.261814508692197
EIF1B-AS1,0.5865175792021659,0.8183168183196896,-0.23179923911752376,0.06347474574966967
EIF2A,7.002867060756296,7.035322669497997,-0.03245560874170117,0.6952951305978454
EIF2AK1,7.896213703389536,7.9918901034394025,-0.09567640004986622,0.013781855816449763
EIF2AK2,6.867836564233966,6.667932323028308,0.1999042412056582,0.27803658038127554
EIF2AK3,4.4628410332234,4.137850557647594,0.32499047557580596,0.06171620128242921
EIF2AK4,6.781167012727257,6.360918888128822,0.4202481245984355,0.005919578327488977
EIF2B1,6.361667207548334,6.1254635900441485,0.23620361750418528,0.04678269381016824
EIF2B2,5.944531246238644,5.8383842827147925,0.10614696352385167,0.15114081553498854
EIF2B3,5.195006431441113,5.080980335775495,0.1140260956656185,0.20330886605295423
EIF2B4,6.238800204219038,6.155392373454932,0.08340783076410574,0.5109940611997825
EIF2B5,5.652788511359658,5.822205469770955,-0.169416958411297,0.07377353824200875
EIF2D,5.78188231620572,6.005285279124932,-0.22340296291921202,0.047216079081804224
EIF2S1,7.6880797250599056,7.543001920593311,0.14507780446659435,0.09959681791344087
EIF2S2,7.716992156198787,7.759157367267947,-0.04216521106916016,0.3041109083826242
EIF2S3,8.92696480149903,8.75540399199594,0.17156080950308983,0.10549253011733607
EIF2S3B,3.5285037628394686,3.1544260452453274,0.3740777175941412,0.3297547968643635
EIF3A,9.023750685183016,9.037575522369222,-0.013824837186206196,0.9247496992877993
EIF3B,8.811292321802657,8.967896485167241,-0.15660416336458383,0.15619259853695097
EIF3C,2.450702008812785,3.010421480181031,-0.5597194713682461,0.07863889722336458
EIF3CL,0.0,0.0,0.0,1.0
EIF3D,7.6146051838019915,7.786400779349597,-0.17179559554760537,0.10315962155822876
EIF3E,8.245382525199865,8.238304997818734,0.007077527381131432,0.9351047690263156
EIF3F,7.550613286720013,7.5801428247794505,-0.029529538059437144,0.8098470065346963
EIF3G,6.386220553619632,6.491400875673443,-0.105180322053811,0.3907045889726758
EIF3H,7.663605223141074,7.787250533812694,-0.12364531067161977,0.01787897775460073
EIF3I,7.61783169751139,7.8500171142737045,-0.23218541676231474,0.22501026945585312
EIF3IP1,0.0863364398740149,0.045040391781875834,0.04129604809213907,0.4694378463695277
EIF3J,6.984629052907577,6.493193785911421,0.4914352669961559,0.08798407537639645
EIF3J-DT,2.8660428981664516,2.849915911335396,0.016126986831055845,0.8150989338651379
EIF3K,7.884373948885251,8.15224975949713,-0.26787581061187815,0.12363257967768174
EIF3L,8.012384454436123,8.168851679346467,-0.15646722491034382,0.11424250556916456
EIF3M,7.531143526309135,7.31682855005359,0.21431497625554474,0.11107585266012475
EIF4A1,0.0,0.0,0.0,1.0
EIF4A2,7.563984604388143,6.924338884376491,0.6396457200116519,0.026484511555294958
EIF4A3,7.596625179329097,7.510676969681696,0.08594820964740091,0.46034903204981814
EIF4B,9.394340238598407,9.441279318764291,-0.04693908016588466,0.36973275905349845
EIF4E,6.518019447607001,6.445888552165574,0.07213089544142726,0.561339007457326
EIF4E1B,0.012576368007573339,0.0,0.012576368007573339,0.42264973081037427
EIF4E2,6.901086671685382,6.979213686930556,-0.0781270152451734,0.33502297800058156
EIF4E3,4.322436050737372,4.245535308333742,0.07690074240363032,0.5339676480122367
EIF4EBP1,6.295662690255383,6.427800579718746,-0.13213788946336358,0.4290919152935635
EIF4EBP2,6.754627338906706,6.681470221527383,0.07315711737932329,0.43510119882922316
EIF4EBP3,0.0,0.0,0.0,1.0
EIF4ENIF1,4.938448674768365,4.927587838650571,0.01086083611779376,0.8104010013316877
EIF4G1,9.267494271071778,9.501315459207444,-0.233821188135666,0.052619774753888036
EIF4G2,10.847941479343287,10.455326028036914,0.3926154513063729,0.015781496060139105
EIF4G3,6.99857447790334,7.007597068241765,-0.009022590338425118,0.9282708552998404
EIF4H,8.697440522350476,8.767239891095766,-0.06979936874529002,0.30144921951458414
EIF5,8.89948646476731,8.315570957310364,0.5839155074569469,0.01415909825603055
EIF5A,9.357829309900787,9.60396511469444,-0.24613580479365282,0.09980335633531537
EIF5A2,4.484761243635262,4.1367438685070965,0.34801737512816544,0.29548022473256674
EIF5AL1,5.040617560397817,5.098380343472996,-0.057762783075179236,0.8366815133988292
EIF5B,8.30805958097594,8.41617090771896,-0.10811132674302115,0.49377284338047445
EIF6,7.259706310675311,7.274250434754583,-0.01454412407927208,0.9384497549182038
EIPR1,5.885201674420694,6.054608401666039,-0.16940672724534522,0.19718311825426504
ELAC1,2.7118921203767874,2.669072075315507,0.04282004506128034,0.4505883636141257
ELAC2,7.6979771936715,7.722499487669477,-0.02452229399797723,0.8028622426783093
ELANE,0.09828769845841924,0.2741107943978076,-0.17582309593938839,0.011677280743949123
ELAVL1,7.240293272833993,7.162659127314072,0.0776341455199212,0.044112927102241996
ELAVL2,0.4324198266237095,0.23703572057009664,0.19538410605361284,0.19837451721657565
ELAVL3,0.12184786338675938,0.19802237272748718,-0.07617450934072781,0.13135128505599836
ELAVL4,0.012630417088741477,0.015328073683886364,-0.002697656595144886,0.9043980225439349
ELDR,0.5263290873556247,0.7041324866689997,-0.17780339931337508,0.14952854088560671
ELF1,5.9021861069199435,5.657434288361776,0.24475181855816786,0.12627099883164336
ELF2,5.667648267202265,5.630720243386113,0.036928023816151345,0.710271742600651
ELF3,6.901003521355289,8.317588541438244,-1.4165850200829553,0.001089023873244678
ELF3-AS1,0.9166389223763047,1.8853183859946265,-0.9686794636183218,0.012316496971076852
ELF4,5.998917605066518,5.824052394981108,0.17486521008541,0.06866287630069759
ELF5,0.0250434824502253,0.014633025392008997,0.010410457058216303,0.7540060831685618
ELFN1,0.14502944792125833,0.043037575137599184,0.10199187278365915,0.14128618740857163
ELFN1-AS1,0.0,0.0,0.0,1.0
ELFN2,5.409203774484613,5.522404867750226,-0.11320109326561312,0.33378310053046367
ELK1,5.632493526427248,6.189376067129844,-0.5568825407025964,0.0064406855505890065
ELK2AP,0.7236610564094879,0.9258822957034614,-0.2022212392939735,0.29298502148383354
ELK3,7.122623228145403,6.482386401504833,0.64023682664057,0.03751335298367436
ELK4,6.266314195268954,5.792909759846478,0.47340443542247623,0.08656180348799991
ELL,3.4457393253480992,3.724720632786444,-0.2789813074383449,0.09953240005060804
ELL2,6.002794638588716,5.030003753000079,0.9727908855886369,0.01121223597617272
ELL3,2.0144724736421584,2.0484480079410163,-0.03397553429885791,0.3946175464305569
ELMO1,1.7921054424730394,4.013990929828929,-2.2218854873558898,0.00220520334460685
ELMO1-AS1,0.0,0.0,0.0,1.0
ELMO2,6.048573860501282,5.915982341870185,0.13259151863109686,0.0901394825736212
ELMO3,1.6840286403622637,1.8349116878297065,-0.15088304746744274,0.5004988455515811
ELMOD1,1.0064639235878388,0.7502126535511642,0.2562512700366746,0.11638765158691669
ELMOD2,5.663869913655154,4.900996186621032,0.7628737270341226,0.09671417064895017
ELMOD3,4.717058735381979,4.634307378245447,0.08275135713653192,0.010684605372457755
ELMSAN1,5.900429488646191,6.2381899069092235,-0.3377604182630325,0.026466228806506086
ELN,0.6682773931059978,1.2644996440647975,-0.5962222509587998,0.013434194334490515
ELOA,5.813479712313797,5.8372681397599955,-0.023788427446198135,0.7349727748816598
ELOA-AS1,1.0866473116392632,1.5968076562817162,-0.510160344642453,0.09276688767642453
ELOA2,0.0,0.0,0.0,1.0
ELOA3,0.0,0.0,0.0,1.0
ELOA3B,0.0,0.0,0.0,1.0
ELOA3C,0.0,0.0,0.0,1.0
ELOA3D,0.0,0.0,0.0,1.0
ELOB,6.466077321754208,6.570311404670574,-0.10423408291636616,0.6196288283327922
ELOC,6.121529592126189,6.284861616706311,-0.16333202458012241,0.03731049101528133
ELOF1,5.422275395781606,5.7090310831885684,-0.2867556874069628,0.18733356547505423
ELOVL1,6.668605691481494,6.76480733030338,-0.0962016388218867,0.4900743201406923
ELOVL2,4.813894754498794,5.33162458736153,-0.5177298328627362,0.02594101737774517
ELOVL2-AS1,0.3076716422346279,0.40613522509357225,-0.09846358285894435,0.3075832621936885
ELOVL3,0.1100913899942779,0.347354681445077,-0.23726329145079908,0.007342840756197908
ELOVL4,3.151967076658056,2.0774219590869905,1.0745451175710654,0.006850841015662894
ELOVL5,7.804731486152631,7.59125329685139,0.21347818930124163,0.15995235690751722
ELOVL6,5.9522119759603225,5.903392734293121,0.04881924166720175,0.4297242515639317
ELOVL7,5.223938427999625,5.118510720123522,0.10542770787610234,0.5953722105486006
ELP1,7.013823377579799,7.081210093299997,-0.06738671572019772,0.01909419543115343
ELP2,6.153901203289102,5.92621232826523,0.22768887502387258,0.01806625141251109
ELP3,6.139781995939,6.331449139093786,-0.1916671431547865,0.05010551887848203
ELP4,4.9789312418259275,4.566872229488363,0.4120590123375649,0.046783799742699736
ELP5,5.6093602771366236,5.853478992190645,-0.2441187150540216,0.17930557379015072
ELP6,4.687789850165901,4.792763380429584,-0.10497353026368295,0.42277164154188784
ELSPBP1,0.012630417088741477,0.014633025392008997,-0.00200260830326752,0.9269391630728945
EMB,2.712220764030448,4.344858899337016,-1.6326381353065678,0.01566846687959401
EMBP1,1.5461572675909028,1.8161935718108224,-0.27003630421991964,0.17018753942810055
